Address,beforeDOTA,afterDOTA,status
13xFhXdaknzkZeAy6FePt5oF6ACq9v3vxBd8Z68c55pRgJgY,0.0,1.27,New
138XUDnDxihtzANVYUhF5G21AS43toBcnYbotsPt98HS8LhL,0.0,0.0,Old
16kdLMzmZ6nKxt6N3zGooyBAdVvdGdvhSRnJhALeoVJFxccg,0.0,1.7,New
1h5d5rpMonVLsWeEvFgCdS83xaS8RR89FjhDnm67it3Ubbe,0.0,1.34,New
12uJkemKBkLyjzwtBPxa66bB5h9rffkKy3hei4H4P6gLTdfR,0.0,1.74,New
15PXaH5MsM7THzaZVy1WHmwQaJCiLP4SmMeaTSvwBT3UohXj,0.0,0.0,Old
15kW6PcheMD41ZQHYFVGkZbvfCLk8UttRAUJ4dEHxTQMDs8e,0.0,0.0,Old
16f71oMffgJLtgV3HxTm2yckgt42DW1H3EtX2wG4qiPpNadq,1.43,1.02,Old
1HEUi51RSBV8pZbfM9VHyGbhiiNxLrCxHDWhQNvxBfLudbU,0.0,9.9,New
16cRo7fkuz9hr6XK1RNMBzYJkiYuva1aQPtsderfVAFQrAmw,0.0,1.99,New
14MXuBto7wZpwCcSCvF1ZwpwdvRp6JzGUZgVvYtRGy8g2yD5,0.0,1.82,New
163G4QzkqZmKCvRE9gexnAvTe1iDFNa3v11QnDvx23RL3aC9,0.0,25.87,New
14DdtcACZMi9jwpCRQ6T6yzWhcCrbtaiLt3g8oZD2PZmZe5x,0.0,9.69,New
1463QD1JU6JtLDitdgAytra7bQZ5Jb4Ugy68gwyg3mNyA8md,1.43,1.41,Old
1Tsgr9yAHYyBArNgHJVyqMPLj6yjBnn21NwB6iyEW1YBbHa,0.0,1.17,New
13EcxFSXEFmJfxGXSQYLfgEXXGZBSF1P753MyHauw5NV4tAV,2.17,6.17,Old
1q4cLG9RmwKx5bbXMWa6gAJbKYuzNwGjVGKGHuTYMbmypd9,0.0,11.8,New
16v8R5JKJ9hsiKxrX2H6UnbbgQ8Jx49ui5CUF8smBumWawb,0.0,1.79,New
16angGHFgrBscuBtU6f5BZC2z6gFDx6AiESpjtyZTJW24LAf,0.0,1.1,New
1LFfBw8enTHuVGiPYjhD3JfSZZUMTV5TFPNKxUB7egL5JwP,0.0,1.0,New
13DaVq13LeWP5G38LytiTWydPNoX94btN9ma1CJmq3JrMMzW,0.0,1.83,New
12y1TNGzuTbewfBeNDydCCyPcmLej5rFJYjxtwFrL5qLZZBa,0.0,3.7,New
1xTfb2gybDBGxYSyiszSLz2oDmA42H1w8p75QrkYA7ZJ6mF,0.0,1.17,New
15ynnvojCfs3dussoSXUzRR9zSazzWTv6c7oMvrUXESQoGKU,0.0,1.38,New
12y3QHADbNYKjU1Jns7fvSVYxQDp9kcDMnuuFSP8YavGe5pQ,0.0,0.0,Old
13TCgtUiYwNMy54w1fnn79CckMsLA7B25mKGVDs7mCFzg7Xc,0.0,1.53,New
12VYPADoVwPGc3KWSRYfirZtv4qeKjYC2tRtoL4tkBxN6PZm,0.0,0.0,Old
14wenWTS96Lop4boqpDy1StQrbZ2xMu1q4JPDcx1D4EQPam3,0.0,0.0,Old
16PdXKEnyv9GmaxDUCF2Xxc9JU1AvtYCGwpBBZxv1NdyfqZW,0.0,1.8,New
16Dfe8td3mjt6fHr7hrqPF275cq9YaaPfGRfx7eYR56Sa7RY,0.0,43.98,New
13Byxx4yUkWuQkguRt4a5Vn3TBckp56jsGiZEW6eJJXNnCAi,0.0,2.33,New
1WDApYiQaZYcJMBKzURnJ6u6ud7uThzoFz59Typ1GDeDKjP,0.0,0.0,Old
131VNxUyqRZkFsSPwKrAXwv1C5kA6TKDpLvqAT6EiE5pz12f,0.0,0.0,Old
13akzao6UmwQiTaBgq9ALWoLE1rcCfEbRjrEMM5D5yxxtHzj,0.0,1.47,New
1H8UYtEafup9SWMGbVUDYAKGTruegAgfvmSp3hPsfCe6J7i,0.0,4.03,New
14Y1vQHNyT6mLmRMTMr9gpN1ifMvLe8KL1M5Kit7ZGQ6u4yi,1.97,1.57,Old
157tAb6Rz8EkXW6iHXhTgXUypgAzDHyKoLzGdxmv7Hi26fuC,0.0,3.89,New
14pBX2NTU2LTFa31q5pcAPxu9NcwEzxLsEszwuWwTV5b1Uez,0.0,1.47,New
15MUER5gHCZYbEtD2cmMt4oprL3fLA3XGFdwwS9RCCuSn7UB,0.0,0.0,Old
13JrfUhMahijuJMe74UGYUPkTgPHBTbx582gP5in9Efi1GQJ,0.0,1.31,New
12GpUD9ViDwLr2f9uuJQyCgLK2uhrFtRFj1cNkQM5vp7H6h7,3.12,2.1,Old
14T79wcxwkeU2Z4sHbkuM7CU2biVJZUVdtffzeh9pgYXqLJ,0.0,1.71,New
1xEyyD3NnLB8exdWvjZNJmjz89D4i4MJj8Yionb5hHWr5rY,0.0,1.6,New
15YQV3ca9DKA5bpSsz4wKmRvjFRj7gvDez4BKpxhnnKgeAjE,0.0,1.01,New
13BjQTG2j8Xgk22YVGgEUu8yZs4be2psVWokG5okh8FchSUi,0.0,0.0,Old
14zwxRLr3o81pik1NfGA8MzUoQ2pyiL788w4gu2EknLMJhnU,0.0,1.73,New
1212XHrFfiFsn5BCtp1cPiwBeEUJxQNfH8uoFhZHiy4QwDcY,0.0,3.35,New
14T2hZsoC9gTPXjPp3vR8dgTe7S332AT6AdW9oUXthnzgFeh,0.0,3.03,New
14obV8wj9Fn7bhy4wP2hsfhM7JG3n8MZimsqP2RnjLn34WFo,0.0,0.0,Old
13s73UyCGYRsvMZAkk7a1fUpnw5LVzFw5J6LuGhx8dDwdHio,0.0,0.0,Old
1pqwW4t1HefQxE9RELyJU4MVx6NhSufAcyA5xzt7L3ekwaP,0.0,21.17,New
14SHekaPmmF1kvUSAtxFZAP7qyfqB8gqE7mTarRGNXGPfWV,0.0,2.7,New
13xEA295TnEV6rktVNcbdAQkBZEdVGfaHZMG8i1pZHJVeiFi,0.0,1.33,New
14trfzNYdSkKo1SmmaTkJPTJGuHCmeZuCc5bf5CgPn4QnGDi,0.0,2.26,New
1yMYMKib7Yhacjor61gQ6LpQiXzGYXGyu8xTsuYkeiF6bvX,0.0,1.07,New
13SpKmFoqBqbTVLPMBc1uMPZ7cnhQwtQ8k9J5D5qVE29qEHu,0.0,0.0,Old
13ajjLyH8fxUNcQGBnsAQsj93r4fYXdbwGCQ4QbCCVCU9viz,0.0,2.38,New
1R7iQ23BA7P5ahj5YDRZodapn7Vhj7LWA3MEPaXBZnc5pto,0.0,1.12,New
13e2y4TzeG5iFVSsase3K4dZPMAH7WZnxTZPzsESvLQUSfdZ,1.84,1.37,Old
1KfCwgpLR235D3LLpi8fNSRnE7jsvWGKTNx3yYqu813Fs9x,0.0,2.23,New
1bUBZADY5ZmRek8dqss41VuqZmJqTv2dSLPmELp8eJS3tpX,0.0,0.0,Old
13mJNToHR99TARbaJzytiJrhRBZByApuNrFTAuVs6AWnZoA4,0.0,1.8,New
12bbYc72gb5LyAXFDXBX8vGsr8V4rUcDkFvESVeosgYbBnj4,0.0,0.0,Old
13mwsT3dqEC5CXAU4Nq3FYMtMD2MjQwK4h3AzpfaPb6vzWmp,0.0,1.1,New
16Uaui8fbvGBYFFPkcwZZrPRren5iE89Jo2WYwhmFT467w1c,0.0,14.04,New
19vM6opWNBvFULobQ8Uv65DoFcKzx2tdwtToKseyBMHVCKZ,0.0,1.16,New
14bFbJrJNY11CpW7Essafuc3un1rqcuSADuRk4EsPnjgzmgX,0.0,1.2,New
13YxBEDBUFBC6YpWwiTejjN3sbamqrhg881fA7Kfe1nn3XFS,0.0,1.74,New
15oXgRERL4yx6ei6sT9jpBTEGZTzUiR57LGB6xuuB7AJZpp8,0.0,1.8,New
13HHjtRNaQ23XcatmQoK8L3MnX6ezn53uCjpoL48TfPEs9Zn,0.0,1.82,New
16S3k15Ud6pTQohiZnz61vvPtU9AEuCzdqGeEJwft6ZCw9xc,0.0,2.16,New
16G1U2Wgb6BL94qFZ5yEVnoqA3m3TFTuGpprXwdwrRAoM2k2,0.0,4.8,New
1483ac3hJkf1iUHYV85VrC3em7o3nLFpXPv52aGbgA6MVSz1,1115.83,1117.06,Old
16x3QVH4fU39z8c6j1eSjSRV4eQHVD2sJPYq5KXvzEJLRrV,0.0,0.0,Old
13anrFA5LdL8yK1UaL81RjiCaaYUrme6yoyZQszTLkyKyQ41,1.12,1.01,Old
15qqPuCcBdQeG9tkpztM9J12nDao4HRb41x2wxhMj3tdHSCN,0.0,0.0,Old
16PLPcrXsF9yWR1kQPZ1YzdzGSvkvyKdjFPmuvpjTKyyD8Nx,0.0,2.91,New
16JfHTAffKTE43YUPGtoEg3SC9gramL8zEdD8YejJRn6MLBX,0.0,1.5,New
15Pe5izjHYe9MfgAJhiMZqTCtMpsKYUxDrJyBMCk18QyiK3K,1.92,1.66,Old
14Qk3nUUAhTgLu2EDmjVj2oAMRzyTJHqHSYvkL4jmCb9Fczn,0.0,1.27,New
13WUoDPoVq6GpXoC7Z3MDGdtq2AkGU2cWpNqwABiEASTZ1Qe,0.0,1.06,New
12Kcuji6yxCSbpsB141zdT6YGYZ1xAUZKLx3zSreV4TPitXm,24.06,3.77,Old
13gt35ji45GmbuETLZXfMQyWGTVNfYo7U1hi4hYLyHpSWnfa,0.0,0.0,Old
1127GBDkHrNjUju97CcsqyTGReHdp9o84XhMWp7NWeo3jNnp,0.0,0.0,Old
124d8RhAAbTkSMF66FhjgcVmr6QBBosMHMn3PNHsCUrxkAaJ,0.0,24.0,New
16an8aKGaEN8FZk6Tfc3e1mQJzmPUmBSqNFHHV1tLsxeprx9,0.0,1.82,New
12mqrZ7P2CETJr1B1aEvnwxetYhU6gi8PfbQAQcedX7qQws3,0.0,0.0,Old
12W35SjEMqi6hpksCFpUSZC7HuG4V5XUmppYbFHy1FxTc1Z2,0.0,1.8,New
1NYdWsvsBQmneG2dsYGPhxDq5dYucv2nfVteMHUGsYQuEe5,1.01,5.73,Old
121iKG7UYhePHJ87SYNA8cH8DPHZxZPZFxYkqfppc7GwQfm5,2.24,1.95,Old
131QmufV1e5Es72Uu5pWURQXUhpwkDxEmFfBNV5ZJCQrXKdd,0.0,4.71,New
193wNmhsZoMtDmDKkomARgNLcZpWzVd29qDQ7eFF3UGJwNR,0.0,1.27,New
15PRHsiLyJRPXb61gbomT61YHUznJccMeXNHEPs3qbeGv57W,286.99,281.56,Old
15JjSvNJ8hBu2B6bFD36JtFgvoQJExaXUYCEisHwxpuu4n6u,0.0,1.7,New
13dbwSLX7yJ4uGXfFqs4RP93GinFkHr6e6ha3iX6dXHzorFw,0.0,0.0,Old
16JqW3D2W4cvZL1334KFSyk5oPCrE1jtNzDHDXX6qskFf2Ts,2.81,2.49,Old
15XWrn7z48rd4e1w1jn52yX1myjpFm4dvjRRbUxD8ysdsYqj,0.0,1.16,New
15tpSaQRJXk4c6JJ8r19pc41fziadE8hcaZgFYk7RUyhkYft,2.95,2.69,Old
15XnSuygjteo7R7rn5uA8LvkxmdAeEcc1Z5HXofUdJ8zAFam,0.0,1.13,New
12dTfc4kx6Rkc6GVAbBse71svSCF1E5gwsUJaLyZjuVAaeHy,0.0,0.0,Old
1Qkt6WzET9G28cchPSBRuh4qLDA1ggJ6eWWxnzRSFQFA14k,0.0,0.0,Old
15DZmB5tymrJ2FGrquYtgZAvcBQj5FTgRxERFsSzHaY9twVd,0.0,1.25,New
133yQJfFDpimFVQ2mPfW8UmBpQXtpbDaCKh8sLEjJxRHoTAu,0.0,2.32,New
14ViaCbqx64FQasMrhna2gqMkHxL6Yxv9XBtUNEMBeuTUh9v,0.0,1.1,New
13Vncqnhk9wQupouMHAxcTgf2yELdiBAbeaLngvjMRo3rPgE,0.0,9.66,New
12jWHKjRf9j1B1y1kHNpMHa15uwPJKfqpNY6LkoMPeFKfq2W,0.0,1.16,New
1uW1icDTfJKgRoJePrS9mEViD7WZvv9eJVvtKasxCbG5BrU,6.1,5.75,Old
12zbGUQ1dav7GxqGiYt7aTVuUESychRdw8bJUtq1knZmBVNF,0.0,14.05,New
1gqsbkdB4ZQoij84pbH1mFEM4JXr7kpEj8VSSXfEBzpdbBp,0.0,0.0,Old
1N5Tg9Ds5buht6MDJSLZe9vWRNLp9u5Y5jsJoriqw1Pzf5y,0.0,16.68,New
15rPrYDKBKT974RGSAmkiawqRzbxb7LfK9WcrCBQ2SnWtDgu,0.0,1.6,New
15ZvUZebecGDGGzhmpEpFdgfN9q5uGh3jfnLo8nRgcysMNAk,0.0,1.17,New
12b4HQtR8kuj1E4NnH7Fyx1iFVLfsEv9xDjcrqE44M1kizhq,0.0,0.0,Old
15aQmsdQyhocFYE9sxzoXC5ypbqXxFFswS2dFwPnVnc1TNsy,0.0,12.8,New
12rnkbGkUEKSPULLEQtU16fUERZijeAa97RAeVCK4mWJtc9F,0.0,0.0,Old
13or6ZjGECwta7LzeTD8HV64rpAE7AZohXVnWBmiUbGvWs9B,5.94,5.72,Old
14KYvZHJTcQmyC3SED4D3hcCDGVgteMxzsKdbqBSD6SZgKjS,0.0,0.0,Old
14PpCWvSvbLDxJzgm8VAX3dGrPXFgdYaGSLbkecYDz3ELtsV,0.0,28.56,New
155W4heXxM3jM1jGt9U6VD7y9CF7C4bYa4qJLvk1ReaX3gfz,1.3,1.0,Old
1ZTiQQUvWGje8JBR9eEoZAFoSqYNe6tVXh6TDzKHVeFf9NN,0.0,1.29,New
165gWAwyvyfqDRa7HgfHUiK5YEekgzQL4o2ybuzFfTkkdnw1,0.0,4.62,New
12jFVBF6SUN9k4oqZFSxsApi29FhgdfU9CkgvBzv4qzzViPw,0.0,0.0,Old
15rRnG2LnvuaaMZATmjZG2sGJRP2Zk9f7jMas2akcW5kznS5,0.0,14.71,New
13TeY7gUm8BnGuwVLxVKjR2fykDq5Hrxm3xGYHedFTFpobBT,0.0,1.12,New
12WZX6UxUgKHwi3CoQH9MfScKG1JiYPMb1UfVTrxrvpmEUwt,0.0,1.41,New
12WSU4Vu7EM1cgafNmg5U6gMXszQ3c2ywU3bSsXG6HXbCLms,0.0,1.83,New
1HeFFv4Y9Lt2ESAhfxhxW787MtqJvj5y1WPGJNzqAkytSt6,1.22,4.1,Old
12E4gYwk5Cp5MzYEw23vWjLGD9svfT3TCkMdeUqhhVUdb8GX,0.0,1.27,New
13QCVLRtGDE3LE5ze8kkyyGePR5mGo4aVemk11WJPC3rDiYn,0.0,3.19,New
15i3rTzao3RmVYpikAdPuVNXjuE69tiRHz8gThWsWXfXpx37,0.0,1.31,New
15kcexa9KT6N7iP1PijSutF8YNHCkDbRvAK23z6zsd2rbPXE,0.0,2.06,New
15ymfU2MrG6aiXKoTYDL2aGsKDtAwQxicDzEZ18EL3sKzC5T,0.0,0.0,Old
1WuWRPbbUC5zxdoPBx3eSWhZ6JMUns73k9FAkXqGoQaFHmM,0.0,0.0,Old
1Z8NGy56d8WqG7giQuPfx2cPrbtU9frjoG7vZSDmLurrm56,64.94,64.7,Old
16XdgXJ5D1RcSQGR4s1SbpmPVbvpCcbiiMosWiRBNJrvSdmQ,0.0,1.21,New
15hpvuppjxsbHi56eYJPPJbAR2o2PwpYjgSxQEDPh5yDuXbG,10.17,9.89,Old
13Me8NjwyjWbWRpN9mRVfSirfsmyneMq8aAxBpggEvE6Y5Ao,0.0,1.01,New
15mJWYfXUYa1AgsZbU7N5g1fZrXv2oCBRHksDfNcuNoqgJnn,0.0,0.0,Old
12gwLZL1NgfByaStbdCDLHVZM7Rj9Uvt5SuG2JYqEzu4wQuJ,0.0,0.0,Old
16mDBABgHuaDtSmG2b52maKL4XYaJxVoqpMF8G48MB233TcS,0.0,3.84,New
15XVhJZkdxromwPcX67CcoGZjJjFTBm2icgKD6up8tLJcV66,0.0,9.01,New
15z7d43DssfQ7ofq6or38sLWjoLGw67y6EwzWUx8VuYtao6p,0.0,1.01,New
1eFHGuFU1d9tLmkcXdorDfSJ4oNnmmmzd4bqMYUYic4R2jD,0.0,13.1,New
13Mdt57n7md2arPvH6s6sjnGqmc8KgVkEvY6YMovRCv2QuMP,0.0,0.0,Old
16d6QjWMSqtTMH8GBwc7XqCsv9SgRqrhNhGaA9q8K2pABSDV,0.0,11.33,New
16JcAe34hqUjdK9379HPUQEzJydpuyHAHr4NDKARD8gNfoMF,0.0,0.0,Old
16UWShH8PBcthMoQ1TkyfPjgEWhG5jBBk85FSrsgCEVMRgKK,0.0,1.87,New
16HzAAGdhgbUP14pHGrbWV75SaQ6CBZqcF9Hj5556B9waasR,1.37,1.09,Old
14zQm3g5J2PJtx9XVnfLi2h9x1fdKU2CbTyU2mw2AHPKqg3N,0.0,4.72,New
13MkcVp4iTHUBLwCJsJAd5VwuWZq1mQyYxgiAjX6V3MHT9nJ,0.0,1.24,New
13mGYukfqXZSNyvikeK41S2Fwbj5dyzomFkQ5CqHwRLyNVsy,0.0,1.66,New
12CGbGBgJJFonPT9D4wDeMSiScpNfj4RLYkMxqJZtfAUruAG,6984.33,6993.84,Old
1yMC1mEtWRU2N2gVzGtA9BHXm2Hqej8ojrUrbLkmZCRM5Yy,0.0,3.51,New
12ujpAati7cB4x7feLgqdSH9CX7zgkvAUF6Cwk4ehAFVxURB,0.0,1.24,New
145xvf3tDALQLzz6DfXMQGnKKwzkJ7i9gLCFHrjqJhEipbPq,0.0,1.62,New
13YQnyPgRzxNL7g7X1CQgDxzN7vcgiT34MY2giAzd2ivb38Z,1.01,2.81,Old
16HpVtXrsE6LyX7rj44W7TUvRRWyrFer6pFd24FbNY6aD8UK,0.0,0.0,Old
13izbz2STAQD72ybJRthKjw28CySHXh4jSKbE4x2TZr44nNX,0.0,1.01,New
1shoWm1SHvCsxoFbTtkEATAr4KeU9NVY75RRUFPctMP3whm,0.0,1.27,New
16JQ8rpMXVUuAGairDcF9X2gKSiGR7ausMKTwBrdLVNVoeYX,0.0,2.4,New
13VMLTJdYeYh7E7xYpa41j8KfLegXBuD3FJQsE3YGoEzMayX,0.0,10.66,New
14aBeSx3avLhK9Ue3QBJLsLcFzxdbXE8ssQpfEpLpweZnim7,0.0,1.12,New
12xrGgpdbYRM1o7FFw25cGwhJWa8y3boTL7nm8drUL4Tq2nf,0.0,3.05,New
13Q8RvLK5W2sGU4Zz3c862RuLodzYM8pLnWiCugBZbXPhigG,0.0,3.82,New
1CWBYoiW3yvVxwHHBtu8A1YCoHKBp1y2xv9jfoL3Ub5Hmoi,0.0,1.14,New
125xuMxpxE62ARHcgUyUdaGvN1X791n3ND6pSdezqTLRah32,0.0,0.0,Old
12ZFXo44oyxFmSsHL5MuniSeKANxZJFx9xgS7kZuJhHbGh2o,0.0,1.22,New
13pAFcn5MLAcB2ZBAwsBJpxcbp4Hc7dATjtxJ4dgLgStLvPk,9.19,9.02,Old
16cnaWFcm842ezHqx1Hd1WUjTPWPbctLsHgPea3YsqCDeWfP,0.0,1.36,New
12QjD2jMoethxbKwTzM8gCQGALdydQsxpg3sZ4Dxmj86qMP6,0.0,20.07,New
15dbncdQmCsDKLsxpZecKmXYbRhS76MSr6ajGhrUFtuG28uz,0.0,1.35,New
15SdLDTSTKXLPtDq4RqNtgcviXxBUd81wL5fmbP5Sixrfi2k,0.0,1.4,New
121jBq2K4vJWGqEqmn6fHjqM7ydbo16SrvGHMbxNA3AZYLCy,0.0,1.01,New
1uU6Tv86cTKFwHuTruziameA6nboeFw3FcGSJhLWZmHvJS5,4.44,4.12,Old
13N16fpj9gHngeSNvT64st5jutSKAmTfmwmwtogjsEcvBKPZ,11.06,10.78,Old
14DkUTdpuEiL3Xycs7uQwBQSYokKJWZwmp8SFfyNciipL7kM,0.0,1.12,New
15rC6yoPELkdrMw5oXSaB8xJK431EgU7oPbENbgSXnLGz9P4,0.0,0.0,Old
14xJkAf6g63NVfUTzWH8oqKFe16i454sCjkJTzcu2MNNhjVS,0.0,0.0,Old
15UhZW8XjLmXa1vXMjf4ycyNyBnzFYkZjeMYtes51Z4DF6sk,0.0,2.58,New
12gbXRuGwT24SvFPYp8bppFD68gsia4c5AVVzpjfqXAV5vSn,0.0,0.0,Old
16aQxAVLepYk1YST7j5NHMQCwieyCMMBg4cYsCRGhavqfMXk,0.0,9.42,New
12gAoFub9YaiyAa3y54srexpg3yQf9VGeJVW9p2ghj9WK1ak,0.0,1.66,New
158sEJPuptX7vwgRNsLTMTDjonQE9tWCusBwGFkUKRo1PJqd,2.24,3.9,Old
14ysfWTEyNC3zEC21fgeZTp17vHwx3sKPMp6CPeg5Zs6PGbi,0.0,0.0,Old
1eJozN5y1LdGi7nM5nXKT5nqhGmsjrqefwic9tYd5D7VZE6,0.0,1.57,New
12xd2LPisLNYeg33ntEkCNXuMuU4ASC4pKAUdrr3JfcJLv69,0.0,19.54,New
155mBRasPhVk27u9N7XxrEyvshU9XXLMfRqpaRssTS2nNW7w,6.21,5.99,Old
16m9on76AQKtFC6VMCQ2naNPXj451KADynu8kPmydZCbBK4u,0.0,1.21,New
14dHJ8CCWV1kbf3ZwLYNotK5r68qS515GmViz19EvJ4MXr2G,0.0,1.01,New
16Us7ecnYSw1XQkq9jbHmsBbea3Tz9hTTpXpeoWhg2daoehA,0.0,1.84,New
16DkduMrVFEjtKLN3fXWZtpBZv95njVt8S9hfyTQy3kijxAH,1.1,1.0,Old
12uwkJwGpJ5Pr1W87qKre63EJTSSequvc5kDfCh7zVYYdDLf,0.0,0.0,Old
12vJS3oeDYRX8jdZBxvK24PLQLYW2B1U4iEYPqhKkbpbq1eN,0.0,0.0,Old
15Fw5Sr4ffFfVW8DeaqSdhpHsfzyj7FFe4ofLivj5baCHejm,0.0,1.18,New
14wbvW2LHmHvrrkJDJTy7ZxfRBv4aabb1wdvQhSfR1YmYNBg,0.0,6.27,New
15ShmyFcF4omDP9X4NH2btcpLftFRGYFx1k3G5hmQ2CxtDbq,0.0,0.0,Old
1jXZRMoiwwzRC2cA4rCu9NsnYtNLgZcUHsDUPndUBFg6z6r,0.0,1.21,New
14iF6MUeN9zzCpZb2qgNwtmK523bYBTGgE4VwMpiy9nMHqxk,0.0,1.24,New
15dXiCvJZiDS5NGJdA4y4TqAgr4v2mJtYihS1H9MWzZ39etF,0.0,1.02,New
14YZsKbsDLTrP5RGojyLUJMXt39rvwN5cSBUzzdbgZZ7UDsK,0.0,0.0,Old
13gKHsMVvcVBKJJwXMh1Zy2PhqHC1bT5m2WmNV4aH2CDqEz2,0.0,1.24,New
12TbqmFagboKQg26u6JAXFfaT1xSSoSm95MXtEPufuWkr3gM,0.0,1.02,New
134Ekhwwnm4ii9p3CkETDbwXUZmghAAY7JHU5oTx5XMRgi5p,0.0,1.19,New
13Xs7HUSYdAHbpuHfTvTGsvTKPjK1St9Wvc47yqzp3CiErrg,0.0,1.01,New
13pfdxG2jjNcGpckJXapMHQfGxafBDdjRWxV1YL3etT26UAs,0.0,0.0,Old
13rsN1hJX4nQ5FeMKAtA9ezeRBAgTZPoVP3gg5vXqdRXDj3i,0.0,1.55,New
1bbCWBxnp9RDcquBMXqbLL6EbDrnF2CcVAUCMiZEKAMs6W5,0.0,1.68,New
16PCUYucLN9rrqrtgmjLumUf1WYYU8HPRsXJuv5YLrtp15CZ,0.0,0.0,Old
12zWH4BQdDVm5UwVs14xM88qTjCHkpmMNPfi7TeALhUPmoJN,0.0,0.0,Old
13496iqVZsH2Rj9XMRab9Bj5hJiWCCvVSGDNq1yy3KZCauTS,0.0,0.0,Old
12RU1NMT7fYvq1QoxxNyHYKE1cTYtruTdWz7jgQxGGs62Rnh,1.88,1.58,Old
1QxMPs4aK1Ma6PUVVjSfifvYQA4oFNq77D9mHFn82eFgnQE,0.0,9.77,New
13MQEkFzW1RRQM22BUFgJSccbi7m3ZSDdy4UZJs6PgtgY3QY,0.0,0.0,Old
15D8RngKU7HHTz7msTPRAfnH4PJD7mM8qJwLwEBkmB4LipzD,1.99,1.7,Old
14r2maynAibJVUbRDD87tq7vV21o983ktRVjH5PEfnNrJbEh,0.0,1.78,New
12drKucVTCrCmL3WpgmUxNXi9wgTSDZkfXzSnJZHHonjz3rn,6.4,6.2,Old
14Sfhpc5jtCu7TyZCT1v9b3EgRCnR13cDcajFEaqzSbjAMhX,1.0,2.7,Old
155YM5kZGNz1YR6b8P5QtXC7Gt1tiCnr6UjKC7KuG7CHmEZv,0.0,2.76,New
1Tx5de3XhqLfn1ruybxNcdZhivqQFtGSo5WmuknxsqPpztk,0.0,0.0,Old
12pkGccvrVa4qJA8jEtzHNmzhm1hcFrnSGCpvHH7xaMqgzHj,1.52,1.0,Old
1YbSonPMGn3WcJ8yvQ8SQk7EX69HTzvHpDWSxHprtCSjMzP,4.47,4.3,Old
15YAbh9Rb4tn36akRCqsg1fjSP8GaZyJKvuf4k77BdSFCxoF,0.0,1.18,New
13wvpX8buXDr5Zjc3P9SyzNv8rfuvvyGPdeJkjbuRwAk1miz,0.0,1.16,New
16PZ7dRg9LQc82bLn5o1V6J1WSLw1C15hzGmbRcBQNctujXY,0.0,3.28,New
12baBkYWxxw5Nf2GDJwAk4iVGEFmFx9tixawhi1k9cAd2rkm,0.0,45.78,New
13ij8CtHud6PsUQKG7BeioGv7NAAKBcxtUPjxFZB9Mf4bsVB,0.0,1.0,New
143C5Ce63Yfvhxt2WQAburm6W9ZVjdDpNNHGfrSCW72zaqap,0.0,0.0,Old
14EDgKqRRwyp9KdURpCj9jp4XpkNgNyvctWkUC4yjtz1JcDq,1.46,1.28,Old
15M4XRYwcmR7iaqDPk4fheFgvhKNNrYvZyHB7K8AXYDcJf2K,0.0,1.74,New
12pSEhiaGY9jnUxagpcxMRRWTfqQkgRc4UrubfJUxrGr65CS,0.0,0.0,Old
14QZF4K2QMJKy6kRN6eyaGknzPSj3qvGzTKSeV79UmFZ2TxB,0.0,11.17,New
1nTQSZWQMKJLwXr33HEHKGwS9qVsnkBbXEThMwhPSN3XhHV,1.26,1.01,Old
16fXeCZa5KCHh11WMec3sqKWyZ1jaiJqYXwhTQmcjJb1SjX2,0.0,2.6,New
12mRZnnZKHDznvpf54yLzBx71FH1Z7Taf8LF8KAVVwKx7q7h,0.0,1.19,New
13wyF5uMCXYsGaJv9AoNtAA2vXq7qHpXyJ499kUAaxJo1gxC,0.0,1.02,New
16RrwqUGkqxxDexUeog2skStc1ucUPH11FctkV5qgTVsW7Yq,6.93,6.5,Old
13mxB5AKsRGU6U9GRzwqmmRyRXG3dnZXoNDGabGWzmuNjSwz,0.0,1.02,New
16Ae9wt2MwPACjxcjdEqzUMpuqj2Gu7FSf2qwL3PBCk3u2XC,0.0,6.23,New
12TR96kp3w5z3Ln3TnfBEVPwbEqa48cd7uqZ2is3ZYoS4Fjq,0.0,1.0,New
13azqFF1XRoNRr9xNtxBbHvHPRMMeobq45ApAREQsQ8T3fUV,0.0,11.73,New
15KNJzMAm2AZGofxDWt5doKXrbEeHw2gFRbaENPtA2RtMkLU,1.05,4.85,Old
13VUADvBC2tKdh9epmyJvrQk42H5LhxodFGyUbmq118YAGKS,0.0,0.0,Old
12YjK7Wdw2iqzLuNrQGCyy1BGkuAb26LbKT8uiSwsaVQYvL3,1.27,1.01,Old
16ie2ivXD473mXptgyZkbxsCoDFYYdng4G6w2wL4E4MXPSTu,0.0,19.82,New
12UBApr4V9UgPQLsmDKm2q6mvutdXpAHEH3gBvVptrcauLtF,2.55,2.32,Old
16ZuAFLQ7yMuB6yKQx4MdaXmfUehoXgtosihcWVvx6tYzsMY,0.0,1.43,New
13MjpgiB7XPyyaBhibye7q8pX8vbqwepgvA6bDgbtHDaoEFP,0.0,1.01,New
12TbHVeTMGrJLCWqV82zTRuD9uKrJZxwedYscdz67LZtEDRg,0.0,1.33,New
1kD1k8nWNJScRLrqErstVqXMvtaD1qG8fncV4piR7MzNNzj,0.0,2.25,New
